X,Y,OBJECTID,事務所名,路線名,管理番号,照明灯種別,設置位置,緯度,経度,X座標,Y座標
138.7606667,34.87425,6732,沼津土木事務所,（国）１３６号,C136-0-5-3,高圧ナトリウム灯,伊豆市小下田577地先,34.87425,138.7606667,23829.77552,-124856.9169
138.7690556,34.8621111100001,6733,沼津土木事務所,（国）１３６号,C136-1,高圧ナトリウム灯,伊豆市小峰(土肥第1トンネル付近),34.86211111,138.7690556,24600.29277,-126201.4266
138.7689167,34.8621944400001,6734,沼津土木事務所,（国）１３６号,C136-0-2,高圧ナトリウム灯,伊豆市小峰(土肥第1トンネル付近),34.86219444,138.7689167,24587.56894,-126192.2171
138.7680556,34.86336111,6735,沼津土木事務所,（国）１３６号,C136-03A,高圧ナトリウム灯,伊豆市小下田字小峰,34.86336111,138.7680556,24508.4897,-126063.0123
138.7678056,34.8638888900001,6736,沼津土木事務所,（国）１３６号,C136-04,高圧ナトリウム灯,伊豆市小下田字小峰地内,34.86388889,138.7678056,24485.47556,-126004.5281
138.7662778,34.8643611100001,6737,沼津土木事務所,（国）１３６号,C136-05,高圧ナトリウム灯,伊豆市小下田字小峰地内,34.86436111,138.7662778,24345.65105,-125952.5181
138.9494167,34.9850833300001,6738,沼津土木事務所,（国）１３６号,C136-59-7,高圧ナトリウム灯,伊豆市横瀬6-5,34.98508333,138.9494167,41029.91108,-112501.1062
138.9494722,34.98538889,6739,沼津土木事務所,（国）１３６号,C136-60,水銀灯,伊豆市瓜生野4-3,34.98538889,138.9494722,41034.83014,-112467.1875
138.8897222,34.9130833300001,6740,沼津土木事務所,（国）１３６号,C136-24-8,高圧ナトリウム灯,伊豆市上船原623-3,34.91308333,138.8897222,35611.14105,-120510.9084
138.8894167,34.9126111100001,6741,沼津土木事務所,（国）１３６号,C136-24-9,高圧ナトリウム灯,伊豆市上船原617,34.91261111,138.8894167,35583.42482,-120563.3998
138.9001667,34.9135833300001,6742,沼津土木事務所,（国）１３６号,C136-24-0-5,,伊豆市,34.91358333,138.9001667,36565.2936,-120451.6788
138.7903889,34.6581666700001,6743,下田土木事務所,（国）１３６号,A136-49-5,高圧ナトリウム灯,南伊豆町妻良地内,34.65816667,138.7903889,26616.21919,-148818.6424
138.7907778,34.65877778,6744,下田土木事務所,（国）１３６号,A136-49-6,水銀灯,南伊豆町妻良地内,34.65877778,138.7907778,26651.66821,-148750.753
138.7906111,34.65925,6745,下田土木事務所,（国）１３６号,A136-50,高圧ナトリウム灯,南伊豆町妻良561,34.65925,138.7906111,26636.24068,-148698.4167
138.7911944,34.65997222,6746,下田土木事務所,（国）１３６号,A136-50-1,高圧ナトリウム灯,南伊豆町妻良400,34.65997222,138.7911944,26689.47497,-148618.1509
138.7918056,34.66044444,6747,下田土木事務所,（国）１３６号,A136-51,高圧ナトリウム灯,南伊豆町妻良395,34.66044444,138.7918056,26745.33573,-148565.6084
138.7918611,34.66025,6748,下田土木事務所,（国）１３６号,A136-52,高圧ナトリウム灯,南伊豆町妻良18,34.66025,138.7918611,26750.48965,-148587.1617
138.7764167,34.85827778,6749,下田土木事務所,（国）１３６号,A136-138,高圧ナトリウム灯,西伊豆町宇久須地内,34.85827778,138.7764167,25274.50827,-126624.8165
138.8655278,34.6510833300001,6750,下田土木事務所,（国）１３６号,A136-46-5-1,,南伊豆町下賀茂,34.65108333,138.8655278,33506.11619,-149581.9364
138.7680556,34.8301111100001,6751,下田土木事務所,（国）１３６号,A136-117,高圧ナトリウム灯,西伊豆町安良里,34.83011111,138.7680556,24518.34937,-129751.3384
138.7678889,34.8301111100001,6752,下田土木事務所,（国）１３６号,A136-118,高圧ナトリウム灯,西伊豆町安良里15-2,34.83011111,138.7678889,24503.10445,-129751.3792
138.7675833,34.83122222,6753,下田土木事務所,（国）１３６号,A136-119,高圧ナトリウム灯,西伊豆町安良里25-1,34.83122222,138.7675833,24474.82683,-129628.2019
138.9722222,34.9701111100001,6754,沼津土木事務所,（主）伊東修善寺線,C12-3-5-2,高圧ナトリウム灯,伊豆市下白岩清水86-1地先,34.97011111,138.9722222,43119.82806,-114152.3785
138.9966111,34.959,6755,沼津土木事務所,（主）伊東修善寺線,C12-3-5-4,高圧ナトリウム灯,伊豆市城60-8地先,34.959,138.9966111,45352.98166,-115374.145
138.9700833,34.97177778,6756,沼津土木事務所,（主）伊東修善寺線,C12-3-6,高圧ナトリウム灯,伊豆市年川16-1地先,34.97177778,138.9700833,42923.64954,-113968.415
138.9581944,34.9743611100001,6757,沼津土木事務所,（主）伊東修善寺線,C12-3-7,高圧ナトリウム灯,伊豆市柏久保,34.97436111,138.9581944,41836.74466,-113686.8863
138.9577778,34.97425,6758,沼津土木事務所,（主）伊東修善寺線,C12-3-7-1,高圧ナトリウム灯,伊豆市柏久保130-2,34.97425,138.9577778,41798.75651,-113699.386
138.95225,34.97483333,6759,沼津土木事務所,（主）伊東修善寺線,C12-3-8,水銀灯,伊豆市柏久保300-1,34.97483333,138.95225,41293.72974,-113636.9748
138.8919722,35.0518611100001,6760,沼津土木事務所,（国）４１４号,C414-54-2A,高圧ナトリウム灯,沼津市江の浦,35.05186111,138.8919722,35756.35513,-105115.4787
138.89375,35.0278333300001,6761,沼津土木事務所,（主）沼津土肥線,C17-36-4,高圧ナトリウム灯,沼津市内浦小海91-10,35.02783333,138.89375,35929.0451,-107780.2683
138.8958611,35.0267222200001,6762,沼津土木事務所,（主）沼津土肥線,C17-37,高圧ナトリウム灯,沼津市内浦小海59-2,35.02672222,138.8958611,36122.17028,-107902.7629
138.8963056,35.02669444,6763,沼津土木事務所,（主）沼津土肥線,C17-37-1,高圧ナトリウム灯,沼津市小海58-1,35.02669444,138.8963056,36162.73863,-107905.6836
138.9221667,35.03522222,6764,沼津土木事務所,（国）１３６号,C136BP-5-23,高圧ナトリウム灯,伊豆の国市長岡537,35.03522222,138.9221667,38518.56864,-106950.0134
138.9306389,34.99077778,6765,沼津土木事務所,（県）韮山伊豆長岡修善寺線,C129-6-1,高圧ナトリウム灯,伊豆市熊坂地先(熊坂小学校前),34.99077778,138.9306389,39312.8424,-111876.968
138.933,34.9896944400001,6766,沼津土木事務所,（県）韮山伊豆長岡修善寺線,C129-6-3,高圧ナトリウム灯,伊豆市熊坂地先(熊坂保育園),34.98969444,138.933,39528.90936,-111996.2117
138.9208611,35.03980556,6767,沼津土木事務所,（国）１３６号,C136BP-5-29,高圧ナトリウム灯,伊豆の国市長岡地先155,35.03980556,138.9208611,38397.30419,-106442.0811
138.9039167,35.04536111,6768,沼津土木事務所,（主）沼津土肥線,C17-34,高圧ナトリウム灯,沼津市口野55-7,35.04536111,138.9039167,36848.87293,-105832.1859
138.9032222,35.04522222,6769,沼津土木事務所,（主）沼津土肥線,C17-35,高圧ナトリウム灯,沼津市口野74-5,35.04522222,138.9032222,36785.58093,-105847.8493
138.9014444,35.0439444400001,6770,沼津土木事務所,（主）沼津土肥線,C17-35-2,高圧ナトリウム灯,沼津市口野216地先,35.04394444,138.9014444,36623.96511,-105990.249
138.8976389,35.0369722200001,6771,沼津土木事務所,（主）沼津土肥線,C17-35-3,,沼津市口野,35.03697222,138.8976389,36279.86303,-106765.0755
138.9212222,35.0406666700001,6772,沼津土木事務所,（国）１３６号,C136BP-5-33,高圧ナトリウム灯,伊豆の国市長岡地先155,35.04066667,138.9212222,38429.84709,-106346.4181
138.9213889,35.04102778,6773,沼津土木事務所,（国）１３６号,C136BP-5-34,高圧ナトリウム灯,伊豆の国市長岡地先155,35.04102778,138.9213889,38444.88402,-106306.2955
138.9215833,35.0413888900001,6774,沼津土木事務所,（国）１３６号,C136BP-5-35,高圧ナトリウム灯,伊豆の国市長岡地先155,35.04138889,138.9215833,38462.45438,-106266.1622
138.9210556,35.0426111100001,6775,沼津土木事務所,（国）１３６号,C136BP-5-36,高圧ナトリウム灯,伊豆の国市長岡地先755,35.04261111,138.9210556,38413.73176,-106130.7831
138.9383889,35.0215,6776,沼津土木事務所,（国）１３６号,C136BP-4-79,高圧ナトリウム灯,伊豆の国市小阪地内,35.0215,138.9383889,40005.38218,-108465.8534
138.9029444,34.91608333,6777,沼津土木事務所,（国）１３６号,C136-25,水銀灯,伊豆市上船原459,34.91608333,138.9029444,36817.99793,-120173.3384
138.9043889,34.9174444400001,6778,沼津土木事務所,（国）１３６号,C136-25-5,高圧ナトリウム灯,伊豆市上船原454,34.91744444,138.9043889,36949.37157,-120021.8197
138.9049167,34.9179166700001,6779,沼津土木事務所,（国）１３６号,C136-26,低圧ナトリウム灯,伊豆市上船原346-1,34.91791667,138.9049167,36997.38367,-119969.2408
138.9050833,34.91780556,6780,沼津土木事務所,（国）１３６号,C136-27,低圧ナトリウム灯,伊豆市上船原346-1,34.91780556,138.9050833,37012.66142,-119981.5045
138.9051667,34.9180833300001,6781,沼津土木事務所,（国）１３６号,C136-27-1,,伊豆市,34.91808333,138.9051667,37020.15156,-119950.661
138.9353056,35.07944444,6782,沼津土木事務所,（国）１３６号,C136-103-3,高圧ナトリウム灯,函南町塚本148-5地先,35.07944444,138.9353056,39695.96276,-102039.2206
138.9345833,35.0805,6783,沼津土木事務所,（国）１３６号,C136-103-5,高圧ナトリウム灯,函南町塚本207,35.0805,138.9345833,39629.59098,-101922.4126
138.9336111,35.0811666700001,6784,沼津土木事務所,（国）１３６号,C136-103-7,高圧ナトリウム灯,函南町塚本206-1,35.08116667,138.9336111,39540.61212,-101848.8435
138.9335556,35.08119444,6785,沼津土木事務所,（国）１３６号,C136-104,水銀灯,函南町塚本250-2地先,35.08119444,138.9335556,39535.53314,-101845.785
138.9338056,35.0812777800001,6786,沼津土木事務所,（国）１３６号,C136-105,水銀灯,函南町塚本250-2地先,35.08127778,138.9338056,39558.29033,-101836.4407
138.7678333,34.8312777800001,6787,下田土木事務所,（国）１３６号,A136-120,高圧ナトリウム灯,西伊豆町安良里25-1,34.83127778,138.7678333,24497.67698,-129621.9777
138.7681111,34.8315,6788,下田土木事務所,（国）１３６号,A136-120-1,高圧ナトリウム灯,西伊豆町安良里,34.8315,138.7681111,24523.01863,-129597.2597
138.7682222,34.832,6789,下田土木事務所,（国）１３６号,A136-121,高圧ナトリウム灯,西伊豆町安良里,34.832,138.7682222,24533.03312,-129541.7691
138.7679167,34.8328611100001,6790,下田土木事務所,（国）１３６号,A136-122,高圧ナトリウム灯,西伊豆町安良里,34.83286111,138.7679167,24504.8307,-129446.3236
138.7692778,34.84169444,6791,下田土木事務所,（国）１３６号,A136-123,高圧ナトリウム灯,西伊豆町宇久須,34.84169444,138.7692778,24626.69342,-128466.136
138.7695,34.84144444,6792,下田土木事務所,（国）１３６号,A136-124,高圧ナトリウム灯,西伊豆町宇久須,34.84144444,138.7695,24647.09104,-128493.8132
138.7698611,34.8441388900001,6793,下田土木事務所,（国）１３６号,A136-126,高圧ナトリウム灯,西伊豆町宇久須浜111-1,34.84413889,138.7698611,24679.31211,-128194.837
138.7702778,34.84483333,6794,下田土木事務所,（国）１３６号,A136-127,高圧ナトリウム灯,西伊豆町宇久須浜111-1,34.84483333,138.7702778,24717.20985,-128117.7022
138.7703611,34.8448055600001,6795,下田土木事務所,（国）１３６号,A136-128,高圧ナトリウム灯,西伊豆町宇久須浜111-1,34.84480556,138.7703611,24724.8388,-128120.7621
138.7709722,34.84530556,6796,下田土木事務所,（国）１３６号,A136-129,高圧ナトリウム灯,西伊豆町宇久須,34.84530556,138.7709722,24780.5758,-128065.1477
138.7743056,34.8449444400001,6797,下田土木事務所,（国）１３６号,A136-130,高圧ナトリウム灯,西伊豆町宇久須,34.84494444,138.7743056,25085.52217,-128104.3769
138.9416944,34.9793611100001,6798,沼津土木事務所,（国）１３６号,C136-49,高圧ナトリウム灯,伊豆市435,34.97936111,138.9416944,40327.70364,-113139.0172
138.9421111,34.97972222,6799,沼津土木事務所,（国）１３６号,C139-49-1,高圧ナトリウム灯,伊豆市大字修善寺3531-2,34.97972222,138.9421111,40365.56961,-113098.791
138.9428889,34.9797777800001,6800,沼津土木事務所,（国）１３６号,C136-50,高圧ナトリウム灯,伊豆市429,34.97977778,138.9428889,40436.55555,-113092.3133
138.9434722,34.9797777800001,6801,沼津土木事務所,（国）１３６号,C136-51,高圧ナトリウム灯,伊豆市321,34.97977778,138.9434722,40489.815,-113092.0771
138.9415833,35.0513611100001,6802,沼津土木事務所,（国）１３６号,C136-95-1-5,水銀灯,伊豆の国市四日町899,35.05136111,138.9415833,40282.23731,-105152.0375
138.9414722,35.05294444,6803,沼津土木事務所,（国）１３６号,C136-95-2,水銀灯,伊豆の国市四日町地内,35.05294444,138.9414722,40271.32426,-104976.4411
138.9413889,35.0536111100001,6804,沼津土木事務所,（国）１３６号,C136-95-3,水銀灯,伊豆の国市四日町地内,35.05361111,138.9413889,40263.39558,-104902.5199
138.9412778,35.05463889,6805,沼津土木事務所,（国）１３６号,C136-95-5,水銀灯,伊豆の国市四日町490,35.05463889,138.9412778,40252.75574,-104788.5515
138.9413889,35.05583333,6806,沼津土木事務所,（国）１３６号,C136-95-5-1,,伊豆の国市,35.05583333,138.9413889,40262.30481,-104656.0055
138.9515278,34.9749444400001,6807,沼津土木事務所,（主）伊東修善寺線,C12-4-3,高圧ナトリウム灯,伊豆市柏久保395地先,34.97494444,138.9515278,41227.72963,-113624.9475
138.9513889,34.97475,6808,沼津土木事務所,（主）伊東修善寺線,C12-4-4,高圧ナトリウム灯,伊豆市柏久保395地先,34.97475,138.9513889,41215.14529,-113646.574
138.9486667,34.9791944400001,6809,沼津土木事務所,（主）伊東修善寺線,C12-8,水銀灯,伊豆市柏久保地内,34.97919444,138.9486667,40964.37151,-113154.6704
138.9485833,34.97947222,6810,沼津土木事務所,（主）伊東修善寺線,C12-9,,伊豆市柏久保地内,34.97947222,138.9485833,40956.624,-113123.8903
138.9225278,34.9088333300001,6811,沼津土木事務所,（県）吉奈門野原線,C124-1,,伊豆市大字門ノ原91-4,34.90883333,138.9225278,38610.78002,-120970.1951
138.9208056,34.9087222200001,6812,沼津土木事務所,（県）吉奈門野原線,C124-2,水銀灯,伊豆市門野原,34.90872222,138.9208056,38453.45359,-120983.1832
138.9194722,34.90822222,6813,沼津土木事務所,（県）吉奈門野原線,C124-3,水銀灯,伊豆市古奈,34.90822222,138.9194722,38331.84384,-121039.1589
138.9184444,34.90625,6814,沼津土木事務所,（県）吉奈門野原線,C124-4,,伊豆市大字吉奈15,34.90625,138.9184444,38238.83791,-121258.328
138.9395278,35.0177222200001,6815,沼津土木事務所,（国）１３６号,C136BP-3-36,高圧ナトリウム灯,伊豆の国市田京地内,35.01772222,138.9395278,40111.15769,-108884.4692
138.9400278,35.0202222200001,6816,沼津土木事務所,（国）１３６号,C136BP-4-71,高圧ナトリウム灯,伊豆の国市白山堂,35.02022222,138.9400278,40155.56559,-108606.9408
138.9398889,35.0204444400001,6817,沼津土木事務所,（国）１３６号,C136BP-4-72,高圧ナトリウム灯,伊豆の国市小阪地内,35.02044444,138.9398889,40142.78223,-108582.3456
138.9397222,35.0205833300001,6818,沼津土木事務所,（国）１３６号,C136BP-4-73,高圧ナトリウム灯,伊豆の国市小阪地内,35.02058333,138.9397222,40127.50452,-108567.0054
138.9351944,34.94875,6819,沼津土木事務所,（国）１３６号,C136-34,水銀灯,伊豆市松ヶ瀬293,34.94875,138.9351944,39749.01576,-116537.3091
138.9381944,34.9725,6820,沼津土木事務所,（国）１３６号,C136-38-4,,伊豆市,34.9725,138.9381944,40011.48032,-113901.528
138.9377222,34.9728333300001,6821,沼津土木事務所,（国）１３６号,C136-39,水銀灯,伊豆市修善寺越路ランプ,34.97283333,138.9377222,39968.19976,-113864.7406
138.9378056,34.9742222200001,6822,沼津土木事務所,（国）１３６号,C136-40-1,高圧ナトリウム灯,伊豆市修善寺4229-1,34.97422222,138.9378056,39975.13473,-113710.6375
